trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
470,False,"{'a': 0.85, 'e': 0.9329221156251134}",20,0,-135.80366633012468,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
471,False,"{'a': 0.85, 'e': 0.9326390231430941}",25,0,-127.918454124863,"{0: 17, 1: 2, 2: 2, 3: 2, 4: 2}",0
472,False,"{'a': 0.85, 'e': 0.9323553553624665}",20,0,-23.127571097910703,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
473,False,"{'a': 0.85, 'e': 0.932071112458211}",20,0,-99.50262755150055,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
474,False,"{'a': 0.85, 'e': 0.9317862946056629}",20,0,-38.86665474547139,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
475,False,"{'a': 0.85, 'e': 0.9315009019805123}",20,0,-113.70353213367467,"{0: 13, 1: 0, 2: 3, 3: 3, 4: 1}",0
476,False,"{'a': 0.85, 'e': 0.9312149347588036}",30,13,-75.58482014136948,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 1}",1
477,False,"{'a': 0.85, 'e': 0.9309283931169358}",30,0,-71.85942838486493,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",0
478,False,"{'a': 0.85, 'e': 0.930641277231662}",20,0,-45.82855677713151,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
479,False,"{'a': 0.85, 'e': 0.93035358728009}",25,0,-92.68346316105432,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
480,False,"{'a': 0.85, 'e': 0.9300653234396813}",30,0,-156.88631503518624,"{0: 19, 1: 2, 2: 5, 3: 2, 4: 2}",0
481,False,"{'a': 0.85, 'e': 0.9297764858882515}",25,0,-151.61121067323705,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
482,False,"{'a': 0.85, 'e': 0.92948707480397}",20,0,-126.66380344595305,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",0
483,False,"{'a': 0.85, 'e': 0.9291970903653602}",30,0,-181.88261133080388,"{0: 18, 1: 1, 2: 7, 3: 2, 4: 2}",0
484,False,"{'a': 0.85, 'e': 0.9289065327512992}",20,0,-62.74024914464073,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
485,False,"{'a': 0.85, 'e': 0.9286154021410173}",25,1,-82.24344518766765,"{0: 15, 1: 3, 2: 3, 3: 3, 4: 0}",1
486,False,"{'a': 0.85, 'e': 0.9283236987140987}",20,0,-101.07310355468296,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
487,False,"{'a': 0.85, 'e': 0.9280314226504806}",25,0,-43.058686054859976,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
488,False,"{'a': 0.85, 'e': 0.9277385741304536}",20,0,-180.82244122202553,"{0: 8, 1: 1, 2: 8, 3: 1, 4: 2}",0
489,False,"{'a': 0.85, 'e': 0.9274451533346614}",25,0,-202.97536223483417,"{0: 12, 1: 2, 2: 8, 3: 0, 4: 3}",0
490,False,"{'a': 0.85, 'e': 0.9271511604441005}",20,0,-53.846592552169824,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
491,False,"{'a': 0.85, 'e': 0.9268565956401208}",20,0,-103.97089870774185,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
492,False,"{'a': 0.85, 'e': 0.9265614591044246}",30,0,-161.10533913960217,"{0: 17, 1: 1, 2: 10, 3: 0, 4: 2}",0
493,False,"{'a': 0.85, 'e': 0.9262657510190667}",20,0,-78.76116845615388,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
494,False,"{'a': 0.85, 'e': 0.9259694715664549}",30,0,-230.9095448266008,"{0: 17, 1: 1, 2: 8, 3: 0, 4: 4}",0
495,False,"{'a': 0.85, 'e': 0.9256726209293492}",25,0,-101.08054517069458,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
496,False,"{'a': 0.85, 'e': 0.9253751992908621}",20,0,-126.83741087807755,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",0
497,False,"{'a': 0.85, 'e': 0.925077206834458}",20,4,-20.877186902852433,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 0}",1
498,False,"{'a': 0.85, 'e': 0.9247786437439539}",25,0,-132.85878584984897,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
499,False,"{'a': 0.85, 'e': 0.9244795102035183}",20,0,-60.10021624733813,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
500,False,"{'a': 0.85, 'e': 0.9241798063976717}",25,0,-158.66178083900502,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 2}",0
501,False,"{'a': 0.85, 'e': 0.9238795325112867}",20,0,-108.96219923722656,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
502,False,"{'a': 0.85, 'e': 0.9235786887295874}",25,0,-188.8152343376612,"{0: 12, 1: 5, 2: 4, 3: 1, 4: 3}",0
503,False,"{'a': 0.85, 'e': 0.923277275238149}",30,0,-85.4513379827832,"{0: 18, 1: 5, 2: 6, 3: 1, 4: 0}",0
504,False,"{'a': 0.85, 'e': 0.9229752922228988}",25,18,-18.423469244728878,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
505,False,"{'a': 0.85, 'e': 0.9226727398701149}",30,0,-196.38832430022637,"{0: 19, 1: 3, 2: 2, 3: 3, 4: 3}",0
506,False,"{'a': 0.85, 'e': 0.9223696183664268}",20,16,5.775609800944565,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.85, 'e': 0.9220659278988153}",20,4,-74.15671020590938,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 2}",1
508,False,"{'a': 0.85, 'e': 0.9217616686546117}",20,0,-81.54081479761577,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
509,False,"{'a': 0.85, 'e': 0.9214568408214985}",20,0,-135.23632025813126,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
510,False,"{'a': 0.85, 'e': 0.9211514445875087}",20,0,-76.82718594715121,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
511,False,"{'a': 0.85, 'e': 0.9208454801410263}",20,0,-115.76927120471281,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
512,False,"{'a': 0.85, 'e': 0.9205389476707853}",25,0,-91.1541250439713,"{0: 15, 1: 3, 2: 5, 3: 2, 4: 0}",0
513,False,"{'a': 0.85, 'e': 0.9202318473658704}",30,0,-89.57343490253403,"{0: 20, 1: 5, 2: 3, 3: 1, 4: 1}",0
514,False,"{'a': 0.85, 'e': 0.9199241794157165}",25,0,-211.28804486208873,"{0: 12, 1: 1, 2: 8, 3: 1, 4: 3}",0
515,False,"{'a': 0.85, 'e': 0.9196159440101086}",25,19,3.749427385945289,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.85, 'e': 0.9193071413391819}",20,0,-128.1461875836953,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
517,False,"{'a': 0.85, 'e': 0.9189977715934213}",20,2,-87.90093937661089,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 2}",1
518,False,"{'a': 0.85, 'e': 0.9186878349636618}",20,5,-1.0762026103578064,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.85, 'e': 0.9183773316410876}",20,0,-11.512377560391984,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
520,False,"{'a': 0.85, 'e': 0.9180662618172328}",20,0,-162.93897060799065,"{0: 11, 1: 1, 2: 3, 3: 3, 4: 2}",0
521,False,"{'a': 0.85, 'e': 0.9177546256839811}",35,0,-128.08333078543555,"{0: 19, 1: 3, 2: 12, 3: 1, 4: 0}",0
522,False,"{'a': 0.85, 'e': 0.9174424234335652}",20,0,-41.47275054607764,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
523,False,"{'a': 0.85, 'e': 0.9171296552585672}",30,0,-166.83468193326723,"{0: 20, 1: 3, 2: 3, 3: 1, 4: 3}",0
524,False,"{'a': 0.85, 'e': 0.916816321351918}",20,0,-40.500543051183875,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
525,False,"{'a': 0.85, 'e': 0.916502421906898}",20,0,-63.81766900262241,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
526,False,"{'a': 0.85, 'e': 0.916187957117136}",20,0,-90.1764310837944,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0
527,False,"{'a': 0.85, 'e': 0.9158729271766095}",20,0,-116.3847112868581,"{0: 12, 1: 2, 2: 2, 3: 3, 4: 1}",0
528,False,"{'a': 0.85, 'e': 0.9155573322796452}",20,0,-178.80346539023176,"{0: 11, 1: 2, 2: 2, 3: 2, 4: 3}",0
529,False,"{'a': 0.85, 'e': 0.9152411726209175}",25,4,-97.20197676656979,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 1}",1
530,False,"{'a': 0.85, 'e': 0.9149244483954498}",25,0,-64.55460926320126,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
531,False,"{'a': 0.85, 'e': 0.9146071597986135}",25,0,-154.6380981540046,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
532,False,"{'a': 0.85, 'e': 0.9142893070261281}",20,0,-188.08378393738403,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 4}",0
533,False,"{'a': 0.85, 'e': 0.9139708902740612}",20,0,-251.43686882637422,"{0: 9, 1: 0, 2: 6, 3: 0, 4: 5}",0
534,False,"{'a': 0.85, 'e': 0.9136519097388281}",20,0,-28.822909497291683,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
535,False,"{'a': 0.85, 'e': 0.9133323656171922}",20,0,-37.37628290840753,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
536,False,"{'a': 0.85, 'e': 0.9130122581062643}",30,0,-200.72604794224765,"{0: 18, 1: 2, 2: 5, 3: 2, 4: 3}",0
537,False,"{'a': 0.85, 'e': 0.9126915874035028}",30,0,-155.43207661031212,"{0: 17, 1: 4, 2: 6, 3: 1, 4: 2}",0
538,False,"{'a': 0.85, 'e': 0.9123703537067135}",20,0,-40.47137685768351,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
539,False,"{'a': 0.85, 'e': 0.9120485572140494}",25,0,-121.14469083234663,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
540,False,"{'a': 0.85, 'e': 0.9117261981240109}",20,0,-62.59789016454433,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
541,False,"{'a': 0.85, 'e': 0.9114032766354453}",25,0,-46.4098163923505,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
542,False,"{'a': 0.85, 'e': 0.9110797929475465}",20,0,-71.44140121871641,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 0}",0
543,False,"{'a': 0.85, 'e': 0.9107557472598559}",25,0,-71.12279448085272,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
544,False,"{'a': 0.85, 'e': 0.9104311397722609}",20,0,-68.88637461170684,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
545,False,"{'a': 0.85, 'e': 0.9101059706849957}",20,0,-34.33451994168553,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
546,False,"{'a': 0.85, 'e': 0.909780240198641}",20,0,-15.036774354930582,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
547,False,"{'a': 0.85, 'e': 0.9094539485141238}",20,0,-45.74285812496137,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
548,False,"{'a': 0.85, 'e': 0.9091270958327171}",25,0,-103.63282711453925,"{0: 17, 1: 4, 2: 2, 3: 0, 4: 2}",0
549,False,"{'a': 0.85, 'e': 0.9087996823560401}",25,0,-54.88288819149638,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
550,False,"{'a': 0.85, 'e': 0.9084717082860578}",25,11,-1.363000521730216,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
551,False,"{'a': 0.85, 'e': 0.9081431738250813}",25,0,-236.21552361864227,"{0: 9, 1: 3, 2: 9, 3: 1, 4: 3}",0
552,False,"{'a': 0.85, 'e': 0.907814079175767}",20,9,-31.353095479059714,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
553,False,"{'a': 0.85, 'e': 0.9074844245411169}",25,4,-124.73628137383719,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 2}",1
554,False,"{'a': 0.85, 'e': 0.9071542101244788}",20,0,-194.7655925464888,"{0: 8, 1: 3, 2: 5, 3: 1, 4: 3}",0
555,False,"{'a': 0.85, 'e': 0.9068234361295454}",20,0,-38.77865263937705,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
556,False,"{'a': 0.85, 'e': 0.9064921027603547}",25,0,-27.340323745215574,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
557,False,"{'a': 0.85, 'e': 0.9061602102212898}",25,0,-33.331188376076774,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
558,False,"{'a': 0.85, 'e': 0.9058277587170788}",20,0,-144.26971288016188,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
559,False,"{'a': 0.85, 'e': 0.9054947484527943}",20,0,-31.382766357407526,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
560,False,"{'a': 0.85, 'e': 0.9051611796338539}",25,0,-96.15876410788678,"{0: 18, 1: 0, 2: 4, 3: 2, 4: 1}",0
561,False,"{'a': 0.85, 'e': 0.9048270524660195}",25,0,-164.3637221132276,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
562,False,"{'a': 0.85, 'e': 0.9044923671553977}",20,0,-41.286868444555246,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
563,False,"{'a': 0.85, 'e': 0.904157123908439}",30,0,-180.74022947410924,"{0: 20, 1: 0, 2: 6, 3: 1, 4: 3}",0
564,False,"{'a': 0.85, 'e': 0.9038213229319384}",25,13,-34.59477027876984,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 0}",1
565,False,"{'a': 0.85, 'e': 0.9034849644330348}",20,0,-50.48658843250992,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
566,False,"{'a': 0.85, 'e': 0.903148048619211}",20,0,-93.05630623941882,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",1
567,False,"{'a': 0.85, 'e': 0.9028105756982937}",20,0,-132.1002662141497,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
568,False,"{'a': 0.85, 'e': 0.902472545878453}",25,0,-113.09490588997497,"{0: 16, 1: 1, 2: 3, 3: 5, 4: 0}",0
569,False,"{'a': 0.85, 'e': 0.9021339593682028}",20,0,-152.58487945503663,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
570,False,"{'a': 0.85, 'e': 0.9017948163764002}",25,0,-268.1242509954945,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 5}",1
571,False,"{'a': 0.85, 'e': 0.9014551171122457}",30,0,-109.9729584485416,"{0: 20, 1: 5, 2: 3, 3: 0, 4: 2}",0
572,False,"{'a': 0.85, 'e': 0.9011148617852828}",20,0,-57.93221446724909,"{0: 10, 1: 7, 2: 2, 3: 1, 4: 0}",0
573,False,"{'a': 0.85, 'e': 0.9007740506053981}",25,0,-156.18052196867302,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
574,False,"{'a': 0.85, 'e': 0.900432683782821}",25,0,-20.347252558541502,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
575,False,"{'a': 0.85, 'e': 0.9000907615281238}",35,0,-117.82657425135814,"{0: 26, 1: 2, 2: 4, 3: 1, 4: 2}",0
576,False,"{'a': 0.85, 'e': 0.8997482840522214}",20,0,-135.85274875939209,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
577,False,"{'a': 0.85, 'e': 0.8994052515663711}",20,0,-41.674751936293774,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
578,False,"{'a': 0.85, 'e': 0.8990616642821724}",20,0,-40.72347197559679,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
579,False,"{'a': 0.85, 'e': 0.8987175224115672}",20,0,-49.069377251148,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
580,False,"{'a': 0.85, 'e': 0.8983728261668397}",20,0,-91.14512313768029,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
581,False,"{'a': 0.85, 'e': 0.8980275757606156}",30,0,-60.168308349548866,"{0: 21, 1: 4, 2: 4, 3: 1, 4: 0}",0
582,False,"{'a': 0.85, 'e': 0.897681771405863}",20,0,-199.35287903996692,"{0: 9, 1: 2, 2: 4, 3: 2, 4: 3}",0
583,False,"{'a': 0.85, 'e': 0.8973354133158912}",20,0,-163.01803756388665,"{0: 11, 1: 0, 2: 5, 3: 2, 4: 2}",0
584,False,"{'a': 0.85, 'e': 0.8969885017043513}",25,0,-62.88922267829361,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
585,False,"{'a': 0.85, 'e': 0.8966410367852359}",30,0,-139.79349015932198,"{0: 21, 1: 2, 2: 4, 3: 0, 4: 3}",0
586,False,"{'a': 0.85, 'e': 0.8962930187728787}",20,0,-57.686511277704305,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
587,False,"{'a': 0.85, 'e': 0.8959444478819547}",30,1,-89.26852512111853,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 1}",1
588,False,"{'a': 0.85, 'e': 0.8955953243274801}",20,0,-7.455238734733329,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
589,False,"{'a': 0.85, 'e': 0.8952456483248117}",25,0,-61.14279484920843,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
590,False,"{'a': 0.85, 'e': 0.8948954200896472}",20,0,-48.40623323214815,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
591,False,"{'a': 0.85, 'e': 0.8945446398380251}",25,0,-66.40037008846193,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
592,False,"{'a': 0.85, 'e': 0.8941933077863242}",25,0,-51.042190431283665,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
593,False,"{'a': 0.85, 'e': 0.8938414241512638}",25,0,-111.63598554419717,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
594,False,"{'a': 0.85, 'e': 0.8934889891499034}",25,0,-150.0349011378897,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
595,False,"{'a': 0.85, 'e': 0.8931360029996426}",30,0,-130.02823634878337,"{0: 18, 1: 1, 2: 9, 3: 1, 4: 1}",0
596,False,"{'a': 0.85, 'e': 0.892782465918221}",25,0,-131.46192826209068,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
597,False,"{'a': 0.85, 'e': 0.8924283781237179}",20,5,-91.97099237868377,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 2}",1
598,False,"{'a': 0.85, 'e': 0.8920737398345527}",20,2,-132.9896753636067,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 2}",1
599,False,"{'a': 0.85, 'e': 0.891718551269484}",25,0,-121.36790136906386,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
600,False,"{'a': 0.85, 'e': 0.8913628126476099}",25,0,-36.85790245959882,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
601,False,"{'a': 0.85, 'e': 0.8910065241883679}",20,0,-101.82569709053719,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
602,False,"{'a': 0.85, 'e': 0.8906496861115346}",20,0,-146.74747061231585,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
603,False,"{'a': 0.85, 'e': 0.8902922986372257}",20,0,-118.37749088581661,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 2}",0
604,False,"{'a': 0.85, 'e': 0.8899343619858957}",20,0,-112.47616883252611,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
605,False,"{'a': 0.85, 'e': 0.889575876378338}",25,0,-66.09157568521918,"{0: 17, 1: 4, 2: 2, 3: 2, 4: 0}",0
606,False,"{'a': 0.85, 'e': 0.8892168420356844}",30,0,-119.73985832602418,"{0: 20, 1: 5, 2: 2, 3: 1, 4: 2}",0
607,False,"{'a': 0.85, 'e': 0.8888572591794054}",25,0,-92.23872251246209,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
608,False,"{'a': 0.85, 'e': 0.8884971280313098}",35,0,-135.4576308484092,"{0: 21, 1: 4, 2: 8, 3: 1, 4: 1}",0
609,False,"{'a': 0.85, 'e': 0.8881364488135446}",20,15,-0.619283944887218,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
610,False,"{'a': 0.85, 'e': 0.8877752217485947}",25,0,-83.0533376171443,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
611,False,"{'a': 0.85, 'e': 0.8874134470592833}",20,5,-36.85504502922083,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 0}",1
612,False,"{'a': 0.85, 'e': 0.887051124968771}",20,0,-54.867906195389324,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
613,False,"{'a': 0.85, 'e': 0.8866882557005565}",20,0,-82.04655001512187,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
614,False,"{'a': 0.85, 'e': 0.8863248394784756}",20,0,-83.15466899712783,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
615,False,"{'a': 0.85, 'e': 0.8859608765267019}",20,0,-117.28392904284378,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
616,False,"{'a': 0.85, 'e': 0.8855963670697459}",25,0,-133.1126209163904,"{0: 10, 1: 6, 2: 8, 3: 0, 4: 1}",0
617,False,"{'a': 0.85, 'e': 0.8852313113324553}",25,0,-94.17013587977277,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
618,False,"{'a': 0.85, 'e': 0.8848657095400148}",30,0,-103.5644982669115,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
619,False,"{'a': 0.85, 'e': 0.8844995619179461}",30,0,-180.854803571641,"{0: 19, 1: 2, 2: 5, 3: 1, 4: 3}",0
620,False,"{'a': 0.85, 'e': 0.8841328686921074}",25,0,-75.74486326847195,"{0: 15, 1: 5, 2: 3, 3: 2, 4: 0}",0
621,False,"{'a': 0.85, 'e': 0.8837656300886935}",20,12,-15.590981324965782,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
622,False,"{'a': 0.85, 'e': 0.8833978463342355}",25,0,-100.53405778284885,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
623,False,"{'a': 0.85, 'e': 0.8830295176556011}",30,0,-152.24914225078416,"{0: 21, 1: 1, 2: 4, 3: 1, 4: 3}",0
624,False,"{'a': 0.85, 'e': 0.8826606442799938}",20,10,-3.114878606047966,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
625,False,"{'a': 0.85, 'e': 0.8822912264349533}",30,0,-261.86941695054367,"{0: 15, 1: 3, 2: 5, 3: 3, 4: 4}",0
626,False,"{'a': 0.85, 'e': 0.881921264348355}",20,0,-14.056718033776535,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
627,False,"{'a': 0.85, 'e': 0.8815507582484102}",30,0,-87.66735346539545,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",0
628,False,"{'a': 0.85, 'e': 0.8811797083636657}",25,0,-200.80231484084456,"{0: 13, 1: 3, 2: 4, 3: 2, 4: 3}",0
629,False,"{'a': 0.85, 'e': 0.8808081149230036}",30,0,-361.12619565023545,"{0: 12, 1: 3, 2: 8, 3: 0, 4: 7}",0
630,False,"{'a': 0.85, 'e': 0.8804359781556415}",30,5,-102.77206778162942,"{0: 18, 1: 3, 2: 1, 3: 1, 4: 2}",1
631,False,"{'a': 0.85, 'e': 0.880063298291132}",20,0,-144.61519125018245,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
632,False,"{'a': 0.85, 'e': 0.8796900755593627}",25,0,-262.66923508990243,"{0: 11, 1: 1, 2: 7, 3: 2, 4: 4}",0
633,False,"{'a': 0.85, 'e': 0.8793163101905562}",25,0,-64.07386854713393,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
634,False,"{'a': 0.85, 'e': 0.8789420024152699}",20,0,-104.45911615166226,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
635,False,"{'a': 0.85, 'e': 0.8785671524643954}",20,10,-30.413718626925284,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 0}",1
636,False,"{'a': 0.85, 'e': 0.8781917605691592}",20,0,-242.6231519546439,"{0: 10, 1: 0, 2: 4, 3: 1, 4: 5}",0
637,False,"{'a': 0.85, 'e': 0.8778158269611217}",30,0,-202.90535317306603,"{0: 18, 1: 1, 2: 6, 3: 2, 4: 3}",0
638,False,"{'a': 0.85, 'e': 0.8774393518721777}",20,11,-12.195143898602979,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
639,False,"{'a': 0.85, 'e': 0.877062335534556}",25,0,-100.70976003566598,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
640,False,"{'a': 0.85, 'e': 0.8766847781808192}",25,0,-164.17238291916865,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 3}",0
641,False,"{'a': 0.85, 'e': 0.8763066800438636}",25,0,-58.41802669643324,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
642,False,"{'a': 0.85, 'e': 0.8759280413569192}",25,0,-76.32047561331646,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
643,False,"{'a': 0.85, 'e': 0.8755488623535492}",35,7,-108.95544742522085,"{0: 17, 1: 3, 2: 6, 3: 1, 4: 1}",1
644,False,"{'a': 0.85, 'e': 0.8751691432676505}",20,0,-58.182264505823234,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
645,False,"{'a': 0.85, 'e': 0.8747888843334528}",25,0,-72.03772654573577,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
646,False,"{'a': 0.85, 'e': 0.8744080857855189}",20,0,-160.16868323228852,"{0: 10, 1: 0, 2: 7, 3: 1, 4: 2}",0
647,False,"{'a': 0.85, 'e': 0.8740267478587445}",25,16,-8.807159796210561,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
648,False,"{'a': 0.85, 'e': 0.8736448707883578}",20,0,-70.150047956919,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
649,False,"{'a': 0.85, 'e': 0.8732624548099202}",25,13,-47.732702258424894,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
650,False,"{'a': 0.85, 'e': 0.8728795001593247}",35,0,-123.9450466117894,"{0: 26, 1: 3, 2: 2, 3: 2, 4: 2}",0
651,False,"{'a': 0.85, 'e': 0.8724960070727972}",25,0,-96.94685460848373,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
652,False,"{'a': 0.85, 'e': 0.8721119757868953}",20,0,-65.36270105006327,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
653,False,"{'a': 0.85, 'e': 0.8717274065385089}",25,0,-76.36631657424958,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
